Date,Time,Pid,Address,Permission,Offset,Device,Inode,Pathname
2022-01-31,20:40:01,7546,2b3fae9ea000-2b3faea08000,r-xp,00000000,fd:00,59698,['/usr/lib64/libaudit.so.1.0.0']
2022-01-31,20:40:01,7546,2b3faea08000-2b3faec07000,---p,0001e000,fd:00,59698,['/usr/lib64/libaudit.so.1.0.0']
2022-01-31,20:40:01,7546,2b3faec07000-2b3faec08000,r--p,0001d000,fd:00,59698,['/usr/lib64/libaudit.so.1.0.0']
2022-01-31,20:40:01,7546,2b3faec08000-2b3faec09000,rw-p,0001e000,fd:00,59698,['/usr/lib64/libaudit.so.1.0.0']
2022-01-31,20:40:01,7546,2b3faec09000-2b3faec13000,rw-p,00000000,00:00,0,
2022-01-31,20:40:01,7546,2b3faec13000-2b3faec17000,r-xp,00000000,fd:00,59696,['/usr/lib64/libcap-ng.so.0.0.0']
2022-01-31,20:40:01,7546,2b3faec17000-2b3faee17000,---p,00004000,fd:00,59696,['/usr/lib64/libcap-ng.so.0.0.0']
2022-01-31,20:40:01,7546,2b3faee17000-2b3faee18000,r--p,00004000,fd:00,59696,['/usr/lib64/libcap-ng.so.0.0.0']
2022-01-31,20:40:01,7546,2b3faee18000-2b3faee19000,rw-p,00005000,fd:00,59696,['/usr/lib64/libcap-ng.so.0.0.0']
2022-01-31,20:40:01,7546,2b3faee19000-2b3faee25000,r-xp,00000000,fd:00,728752,['/usr/lib64/libnss_files-2.17.so']
2022-01-31,20:40:01,7546,2b3faee25000-2b3faf024000,---p,0000c000,fd:00,728752,['/usr/lib64/libnss_files-2.17.so']
2022-01-31,20:40:01,7546,2b3faf024000-2b3faf025000,r--p,0000b000,fd:00,728752,['/usr/lib64/libnss_files-2.17.so']
2022-01-31,20:40:01,7546,2b3faf025000-2b3faf026000,rw-p,0000c000,fd:00,728752,['/usr/lib64/libnss_files-2.17.so']
2022-01-31,20:40:01,7546,2b3faf026000-2b3faf02c000,rw-p,00000000,00:00,0,
2022-01-31,20:40:01,7546,2b3faf02c000-2b3faf04b000,r-xp,00000000,fd:00,9381651,['/usr/lib64/slurm/select_cons_res.so']
2022-01-31,20:40:01,7546,2b3faf04b000-2b3faf24a000,---p,0001f000,fd:00,9381651,['/usr/lib64/slurm/select_cons_res.so']
2022-01-31,20:40:01,7546,2b3faf24a000-2b3faf24b000,r--p,0001e000,fd:00,9381651,['/usr/lib64/slurm/select_cons_res.so']
2022-01-31,20:40:01,7546,2b3faf24b000-2b3faf24c000,rw-p,0001f000,fd:00,9381651,['/usr/lib64/slurm/select_cons_res.so']
2022-01-31,20:40:01,7546,2b3faf24c000-2b3faf24f000,r-xp,00000000,fd:00,9381816,['/usr/lib64/slurm/auth_munge.so']
2022-01-31,20:40:01,7546,2b3faf24f000-2b3faf44e000,---p,00003000,fd:00,9381816,['/usr/lib64/slurm/auth_munge.so']
2022-01-31,20:40:01,7546,2b3faf44e000-2b3faf44f000,r--p,00002000,fd:00,9381816,['/usr/lib64/slurm/auth_munge.so']
2022-01-31,20:40:01,7546,2b3faf44f000-2b3faf450000,rw-p,00003000,fd:00,9381816,['/usr/lib64/slurm/auth_munge.so']
2022-01-31,20:40:01,7546,2b3faf450000-2b3faf459000,r-xp,00000000,fd:00,546549,['/usr/lib64/libmunge.so.2.0.0']
2022-01-31,20:40:01,7546,2b3faf459000-2b3faf658000,---p,00009000,fd:00,546549,['/usr/lib64/libmunge.so.2.0.0']
2022-01-31,20:40:01,7546,2b3faf658000-2b3faf659000,r--p,00008000,fd:00,546549,['/usr/lib64/libmunge.so.2.0.0']
2022-01-31,20:40:01,7546,2b3faf659000-2b3faf65a000,rw-p,00009000,fd:00,546549,['/usr/lib64/libmunge.so.2.0.0']
2022-01-31,20:40:01,7546,2b3faf65a000-2b3faf65b000,r-xp,00000000,fd:00,9381808,['/usr/lib64/slurm/acct_gather_energy_none.so']
2022-01-31,20:40:01,7546,2b3faf65b000-2b3faf85a000,---p,00001000,fd:00,9381808,['/usr/lib64/slurm/acct_gather_energy_none.so']
2022-01-31,20:40:01,7546,2b3faf85a000-2b3faf85b000,r--p,00000000,fd:00,9381808,['/usr/lib64/slurm/acct_gather_energy_none.so']
2022-01-31,20:40:01,7546,2b3faf85b000-2b3faf85c000,rw-p,00001000,fd:00,9381808,['/usr/lib64/slurm/acct_gather_energy_none.so']
2022-01-31,20:40:01,7546,2b3faf85c000-2b3faf85d000,r-xp,00000000,fd:00,9381815,['/usr/lib64/slurm/acct_gather_profile_none.so']
2022-01-31,20:40:01,7546,2b3faf85d000-2b3fafa5d000,---p,00001000,fd:00,9381815,['/usr/lib64/slurm/acct_gather_profile_none.so']
2022-01-31,20:40:01,7546,2b3fafa5d000-2b3fafa5e000,r--p,00001000,fd:00,9381815,['/usr/lib64/slurm/acct_gather_profile_none.so']
2022-01-31,20:40:01,7546,2b3fafa5e000-2b3fafa5f000,rw-p,00002000,fd:00,9381815,['/usr/lib64/slurm/acct_gather_profile_none.so']
2022-01-31,20:40:01,7546,2b3fafa5f000-2b3fafa60000,r-xp,00000000,fd:00,9381814,['/usr/lib64/slurm/acct_gather_interconnect_none.so']
2022-01-31,20:40:01,7546,2b3fafa60000-2b3fafc5f000,---p,00001000,fd:00,9381814,['/usr/lib64/slurm/acct_gather_interconnect_none.so']
2022-01-31,20:40:01,7546,2b3fafc5f000-2b3fafc60000,r--p,00000000,fd:00,9381814,['/usr/lib64/slurm/acct_gather_interconnect_none.so']
2022-01-31,20:40:01,7546,2b3fafc60000-2b3fafc61000,rw-p,00001000,fd:00,9381814,['/usr/lib64/slurm/acct_gather_interconnect_none.so']
2022-01-31,20:40:01,7546,2b3fafc61000-2b3fafc62000,r-xp,00000000,fd:00,9381813,['/usr/lib64/slurm/acct_gather_filesystem_none.so']
2022-01-31,20:40:01,7546,2b3fafc62000-2b3fafe61000,---p,00001000,fd:00,9381813,['/usr/lib64/slurm/acct_gather_filesystem_none.so']
2022-01-31,20:40:01,7546,2b3fafe61000-2b3fafe62000,r--p,00000000,fd:00,9381813,['/usr/lib64/slurm/acct_gather_filesystem_none.so']
2022-01-31,20:40:01,7546,2b3fafe62000-2b3fafe63000,rw-p,00001000,fd:00,9381813,['/usr/lib64/slurm/acct_gather_filesystem_none.so']
2022-01-31,20:40:01,7546,2b3fafe63000-2b3fafe65000,r-xp,00000000,fd:00,9381658,['/usr/lib64/slurm/switch_none.so']
2022-01-31,20:40:01,7546,2b3fafe65000-2b3fb0065000,---p,00002000,fd:00,9381658,['/usr/lib64/slurm/switch_none.so']
2022-01-31,20:40:01,7546,2b3fb0065000-2b3fb0066000,r--p,00002000,fd:00,9381658,['/usr/lib64/slurm/switch_none.so']
2022-01-31,20:40:01,7546,2b3fb0066000-2b3fb0067000,rw-p,00003000,fd:00,9381658,['/usr/lib64/slurm/switch_none.so']
2022-01-31,20:40:01,7546,2b3fb0067000-2b3fb0069000,r-xp,00000000,fd:00,9381843,['/usr/lib64/slurm/jobacct_gather_none.so']
2022-01-31,20:40:01,7546,2b3fb0069000-2b3fb0268000,---p,00002000,fd:00,9381843,['/usr/lib64/slurm/jobacct_gather_none.so']
2022-01-31,20:40:01,7546,2b3fb0268000-2b3fb0269000,r--p,00001000,fd:00,9381843,['/usr/lib64/slurm/jobacct_gather_none.so']
2022-01-31,20:40:01,7546,2b3fb0269000-2b3fb026a000,rw-p,00002000,fd:00,9381843,['/usr/lib64/slurm/jobacct_gather_none.so']
2022-01-31,20:40:01,7546,2b3fb026a000-2b3fb026b000,---p,00000000,00:00,0,
2022-01-31,20:40:01,7546,2b3fb026b000-2b3fb036b000,rw-p,00000000,00:00,0,
2022-01-31,20:40:01,7546,2b3fb036b000-2b3fb036c000,---p,00000000,00:00,0,
2022-01-31,20:40:01,7546,2b3fb036c000-2b3fb046c000,rw-p,00000000,00:00,0,
2022-01-31,20:40:01,7546,2b3fb046c000-2b3fb046d000,r-xp,00000000,fd:00,9381823,['/usr/lib64/slurm/core_spec_none.so']
2022-01-31,20:40:01,7546,2b3fb046d000-2b3fb066c000,---p,00001000,fd:00,9381823,['/usr/lib64/slurm/core_spec_none.so']
2022-01-31,20:40:01,7546,2b3fb066c000-2b3fb066d000,r--p,00000000,fd:00,9381823,['/usr/lib64/slurm/core_spec_none.so']
2022-01-31,20:40:01,7546,2b3fb066d000-2b3fb066e000,rw-p,00001000,fd:00,9381823,['/usr/lib64/slurm/core_spec_none.so']
2022-01-31,20:40:01,7546,2b3fb066e000-2b3fb0671000,r-xp,00000000,fd:00,9381643,['/usr/lib64/slurm/proctrack_cgroup.so']
2022-01-31,20:40:01,7546,2b3fb0671000-2b3fb0870000,---p,00003000,fd:00,9381643,['/usr/lib64/slurm/proctrack_cgroup.so']
2022-01-31,20:40:01,7546,2b3fb0870000-2b3fb0871000,r--p,00002000,fd:00,9381643,['/usr/lib64/slurm/proctrack_cgroup.so']
2022-01-31,20:40:01,7546,2b3fb0871000-2b3fb0872000,rw-p,00003000,fd:00,9381643,['/usr/lib64/slurm/proctrack_cgroup.so']
2022-01-31,20:40:01,7546,2b3fb0872000-2b3fb0875000,rw-p,00000000,00:00,0,
2022-01-31,20:40:01,7546,2b3fb0875000-2b3fb0877000,r-xp,00000000,fd:00,9381662,['/usr/lib64/slurm/task_none.so']
2022-01-31,20:40:01,7546,2b3fb0877000-2b3fb0a76000,---p,00002000,fd:00,9381662,['/usr/lib64/slurm/task_none.so']
2022-01-31,20:40:01,7546,2b3fb0a76000-2b3fb0a77000,r--p,00001000,fd:00,9381662,['/usr/lib64/slurm/task_none.so']
2022-01-31,20:40:01,7546,2b3fb0a77000-2b3fb0a78000,rw-p,00002000,fd:00,9381662,['/usr/lib64/slurm/task_none.so']
2022-01-31,20:40:01,7546,2b3fb0a78000-2b3fb0a7a000,r-xp,00000000,fd:00,9381824,['/usr/lib64/slurm/cred_munge.so']
2022-01-31,20:40:01,7546,2b3fb0a7a000-2b3fb0c79000,---p,00002000,fd:00,9381824,['/usr/lib64/slurm/cred_munge.so']
2022-01-31,20:40:01,7546,2b3fb0c79000-2b3fb0c7a000,r--p,00001000,fd:00,9381824,['/usr/lib64/slurm/cred_munge.so']
2022-01-31,20:40:01,7546,2b3fb0c7a000-2b3fb0c7b000,rw-p,00002000,fd:00,9381824,['/usr/lib64/slurm/cred_munge.so']
2022-01-31,20:40:01,7546,2b3fb0c7b000-2b3fb0c7c000,r-xp,00000000,fd:00,9381834,['/usr/lib64/slurm/job_container_none.so']
2022-01-31,20:40:01,7546,2b3fb0c7c000-2b3fb0e7b000,---p,00001000,fd:00,9381834,['/usr/lib64/slurm/job_container_none.so']
2022-01-31,20:40:01,7546,2b3fb0e7b000-2b3fb0e7c000,r--p,00000000,fd:00,9381834,['/usr/lib64/slurm/job_container_none.so']
2022-01-31,20:40:01,7546,2b3fb0e7c000-2b3fb0e7d000,rw-p,00001000,fd:00,9381834,['/usr/lib64/slurm/job_container_none.so']
2022-01-31,20:40:01,7546,2b3fb0e7d000-2b3fb0e7e000,---p,00000000,00:00,0,
2022-01-31,20:40:01,7546,2b3fb0e7e000-2b3fb0f7e000,rw-p,00000000,00:00,0,
2022-01-31,20:40:01,7546,2b3fb4000000-2b3fb4021000,rw-p,00000000,00:00,0,
2022-01-31,20:40:01,7546,2b3fb4021000-2b3fb8000000,---p,00000000,00:00,0,
2022-01-31,20:40:01,7546,7ffebabbb000-7ffebabdc000,rw-p,00000000,00:00,0,['[stack]']
2022-01-31,20:40:01,7546,7ffebabf4000-7ffebabf6000,r-xp,00000000,00:00,0,['[vdso]']
2022-01-31,20:40:01,7546,ffffffffff600000-ffffffffff601000,r-xp,00000000,00:00,0,['[vsyscall]']
2022-01-31,20:40:01,7550,00400000-004de000,r-xp,00000000,fd:00,12584435,['/usr/bin/bash']
2022-01-31,20:40:01,7550,006dd000-006de000,r--p,000dd000,fd:00,12584435,['/usr/bin/bash']
2022-01-31,20:40:01,7550,006de000-006e7000,rw-p,000de000,fd:00,12584435,['/usr/bin/bash']
2022-01-31,20:40:01,7550,006e7000-006ed000,rw-p,00000000,00:00,0,
2022-01-31,20:40:01,7550,021b2000-021d3000,rw-p,00000000,00:00,0,['[heap]']
2022-01-31,20:40:01,7550,7fb259ed8000-7fb26041b000,r--p,00000000,fd:00,12584405,['/usr/lib/locale/locale-archive']
2022-01-31,20:40:01,7550,7fb26041b000-7fb2605df000,r-xp,00000000,fd:00,8822,['/usr/lib64/libc-2.17.so']
2022-01-31,20:40:01,7550,7fb2605df000-7fb2607de000,---p,001c4000,fd:00,8822,['/usr/lib64/libc-2.17.so']
2022-01-31,20:40:01,7550,7fb2607de000-7fb2607e2000,r--p,001c3000,fd:00,8822,['/usr/lib64/libc-2.17.so']
2022-01-31,20:40:01,7550,7fb2607e2000-7fb2607e4000,rw-p,001c7000,fd:00,8822,['/usr/lib64/libc-2.17.so']
2022-01-31,20:40:01,7550,7fb2607e4000-7fb2607e9000,rw-p,00000000,00:00,0,
2022-01-31,20:40:01,7550,7fb2607e9000-7fb2607eb000,r-xp,00000000,fd:00,8830,['/usr/lib64/libdl-2.17.so']
2022-01-31,20:40:01,7550,7fb2607eb000-7fb2609eb000,---p,00002000,fd:00,8830,['/usr/lib64/libdl-2.17.so']
2022-01-31,20:40:01,7550,7fb2609eb000-7fb2609ec000,r--p,00002000,fd:00,8830,['/usr/lib64/libdl-2.17.so']
2022-01-31,20:40:01,7550,7fb2609ec000-7fb2609ed000,rw-p,00003000,fd:00,8830,['/usr/lib64/libdl-2.17.so']
2022-01-31,20:40:01,7550,7fb2609ed000-7fb260a12000,r-xp,00000000,fd:00,12578,['/usr/lib64/libtinfo.so.5.9']
2022-01-31,20:40:01,7550,7fb260a12000-7fb260c12000,---p,00025000,fd:00,12578,['/usr/lib64/libtinfo.so.5.9']
2022-01-31,20:40:01,7550,7fb260c12000-7fb260c16000,r--p,00025000,fd:00,12578,['/usr/lib64/libtinfo.so.5.9']
2022-01-31,20:40:01,7550,7fb260c16000-7fb260c17000,rw-p,00029000,fd:00,12578,['/usr/lib64/libtinfo.so.5.9']
2022-01-31,20:40:01,7550,7fb260c17000-7fb260c39000,r-xp,00000000,fd:00,728737,['/usr/lib64/ld-2.17.so']
2022-01-31,20:40:01,7550,7fb260e29000-7fb260e2c000,rw-p,00000000,00:00,0,
2022-01-31,20:40:01,7550,7fb260e30000-7fb260e37000,r--s,00000000,fd:00,12528,['/usr/lib64/gconv/gconv-modules.cache']
2022-01-31,20:40:01,7550,7fb260e37000-7fb260e38000,rw-p,00000000,00:00,0,
2022-01-31,20:40:01,7550,7fb260e38000-7fb260e39000,r--p,00021000,fd:00,728737,['/usr/lib64/ld-2.17.so']
2022-01-31,20:40:01,7550,7fb260e39000-7fb260e3a000,rw-p,00022000,fd:00,728737,['/usr/lib64/ld-2.17.so']
2022-01-31,20:40:01,7550,7fb260e3a000-7fb260e3b000,rw-p,00000000,00:00,0,
2022-01-31,20:40:01,7550,7ffe25f17000-7ffe25f38000,rw-p,00000000,00:00,0,['[stack]']
2022-01-31,20:40:01,7550,7ffe25fec000-7ffe25fee000,r-xp,00000000,00:00,0,['[vdso]']
2022-01-31,20:40:01,7550,ffffffffff600000-ffffffffff601000,r-xp,00000000,00:00,0,['[vsyscall]']
2022-01-31,20:40:01,7553,00400000-0040e000,r-xp,00000000,fd:00,3711,['/usr/lib64/openmpi/bin/orterun']
2022-01-31,20:40:01,7553,0060d000-0060e000,r--p,0000d000,fd:00,3711,['/usr/lib64/openmpi/bin/orterun']
2022-01-31,20:40:01,7553,0060e000-00610000,rw-p,0000e000,fd:00,3711,['/usr/lib64/openmpi/bin/orterun']
2022-01-31,20:40:01,7553,00610000-00611000,rw-p,00000000,00:00,0,
2022-01-31,20:40:01,7553,0149d000-015ff000,rw-p,00000000,00:00,0,['[heap]']
2022-01-31,20:40:01,7553,7fa0f9d7f000-7fa0f9d89000,r-xp,00000000,fd:00,8414294,['/usr/lib64/openmpi/lib/openmpi/mca_dfs_orted.so']
2022-01-31,20:40:01,7553,7fa0f9d89000-7fa0f9f88000,---p,0000a000,fd:00,8414294,['/usr/lib64/openmpi/lib/openmpi/mca_dfs_orted.so']
2022-01-31,20:40:01,7553,7fa0f9f88000-7fa0f9f89000,r--p,00009000,fd:00,8414294,['/usr/lib64/openmpi/lib/openmpi/mca_dfs_orted.so']
2022-01-31,20:40:01,7553,7fa0f9f89000-7fa0f9f8a000,rw-p,0000a000,fd:00,8414294,['/usr/lib64/openmpi/lib/openmpi/mca_dfs_orted.so']
2022-01-31,20:40:01,7553,7fa0fa191000-7fa0fa197000,r-xp,00000000,fd:00,8414344,['/usr/lib64/openmpi/lib/openmpi/mca_filem_raw.so']
2022-01-31,20:40:01,7553,7fa0fa197000-7fa0fa396000,---p,00006000,fd:00,8414344,['/usr/lib64/openmpi/lib/openmpi/mca_filem_raw.so']
2022-01-31,20:40:01,7553,7fa0fa396000-7fa0fa397000,r--p,00005000,fd:00,8414344,['/usr/lib64/openmpi/lib/openmpi/mca_filem_raw.so']
2022-01-31,20:40:01,7553,7fa0fa397000-7fa0fa398000,rw-p,00006000,fd:00,8414344,['/usr/lib64/openmpi/lib/openmpi/mca_filem_raw.so']
2022-01-31,20:40:01,7553,7fa0fa398000-7fa0fa39d000,r-xp,00000000,fd:00,8414349,['/usr/lib64/openmpi/lib/openmpi/mca_iof_hnp.so']
2022-01-31,20:40:01,7553,7fa0fa39d000-7fa0fa59c000,---p,00005000,fd:00,8414349,['/usr/lib64/openmpi/lib/openmpi/mca_iof_hnp.so']
2022-01-31,20:40:01,7553,7fa0fa59c000-7fa0fa59d000,r--p,00004000,fd:00,8414349,['/usr/lib64/openmpi/lib/openmpi/mca_iof_hnp.so']
2022-01-31,20:40:01,7553,7fa0fa59d000-7fa0fa59e000,rw-p,00005000,fd:00,8414349,['/usr/lib64/openmpi/lib/openmpi/mca_iof_hnp.so']
2022-01-31,20:40:01,7553,7fa0fa7a1000-7fa0fa7ad000,r-xp,00000000,fd:00,728752,['/usr/lib64/libnss_files-2.17.so']
2022-01-31,20:40:01,7553,7fa0fa7ad000-7fa0fa9ac000,---p,0000c000,fd:00,728752,['/usr/lib64/libnss_files-2.17.so']
2022-01-31,20:40:01,7553,7fa0fa9ac000-7fa0fa9ad000,r--p,0000b000,fd:00,728752,['/usr/lib64/libnss_files-2.17.so']
